Agency Id,Order Id,Product Id,Agency Ref,Agency Name,Order Ref,Agency Activity,Agency Group,Agency Type,Product Category,Product Ref,Quantity,Total Purchased,Total Cost,Total Service Fee,Weight,Total Value,Gross Margin,County,Service Fee,Pickup Delivery Date,Confirmed Date,Service Fee Name,Shipping Method,Product Name,Is Non Food,Warehouse Name,Warehouse Ref,Agency Postal Code,Agency City
753,179961,4448,C-177,"City of Refuge Athens, INC",482570,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,F-50-90446,4,0.0,0.0,0.0,112.0,216.16,-216.16,CLARKE,0.0,05/07/2024 11:15:01 AM,05/07/2024 10:53:30 AM,Price Code 1,CUSTOMER PICKUP,USDA FROZEN STRAWBERRY FRUIT CUPS,False,Food Bank of Northeast Georgia,01,30606.0,Athens
561,176994,8954,A-150,Athens Area Asa Philip Randolph Institute,479616,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,N-03-11815,4,0.0,0.0,0.0,112.0,216.16,-216.16,CLARKE,0.0,03/12/2024 10:11:00 AM,03/12/2024 12:31:22 PM,Price Code 1,CUSTOMER PICKUP,LIPTON HALF&HALF ICED TEA LEMONADE,False,Food Bank of Northeast Georgia,01,30606.0,Athens
255,177897,6420,10-NGA,FOOD BANK OF NEGA,480516,,FOOD BANK,MOBILE PANTRY-Agency,BLUE RECEIPT-SHL,C-28-90141,2,0.0,0.0,0.0,100.0,193.0,-193.0,CLARKE,0.0,03/20/2024 12:00:00 AM,03/27/2024 09:54:14 AM,Price Code 1,CUSTOMER PICKUP,ONIONS,False,Food Bank of Northeast Georgia,01,30607.0,Athens
701,176508,1356,F2KCLARKE,Food 2 Kids Clarke County,479132,,DIRECT ASSISTANCE,DIRECT ASSISTANCE-Agency,GNAP,N-40-10131,4,0.0,0.0,0.0,44.0,84.92,-84.92,CLARKE,0.0,03/07/2024 12:00:00 PM,03/20/2024 02:21:03 PM,Price Code 1,TRUCK 1 MOBILE PANTRY,GNAP CHUNK CHICKEN,False,Food Bank of Northeast Georgia,01,,Athens
819,172955,5772,W-123,Winterville First Baptist Church,476585,,FP/GNAP/USDA,FOOD PANTRY-Agency,LOCAL - LL,C-28-10000,336,0.0,0.0,10.08,336.0,648.48,-638.4,CLARKE,0.03,01/11/2024 01:46:00 PM,01/11/2024 02:59:45 PM,Price Code 1,CUSTOMER PICKUP,"PRODUCE, FRESH LL",False,Sharing Floor Athens,01-SH,30683.0,Winterville
753,176172,875,C-177,"City of Refuge Athens, INC",FAIMPORT478798,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-04-10000,174,0.0,0.0,0.0,174.0,0.0,0.0,CLARKE,0.0,02/15/2024 12:00:00 AM,02/15/2024 12:00:00 AM,Price Code 1,CUSTOMER PICKUP,"BREAD & BAKERY, ASSORTED SHL",False,Food Bank of Northeast Georgia,01,30606.0,Athens
921,178296,50,A-151,Acceptance Recovery Center Inc.,480912,,OP/GNAP,REHAB-Agency,LOCAL - LL,W-16-10002,99,0.0,0.0,17.82,99.0,0.0,17.82,CLARKE,0.18,04/04/2024 08:20:00 AM,04/04/2024 09:30:27 AM,Price Code 1,CUSTOMER PICKUP,MISC. FOOD BOX LL,False,Sharing Floor Athens,01-SH,30606.0,Athens
1033,181028,3139,M-139,Marigold Collective Inc.,483633,,FP/OP/USDA,FOOD PANTRY-Agency,USDA,N-50-10290,1,0.0,0.0,4.5,25.0,48.25,-43.75,CLARKE,0.18,05/23/2024 01:00:01 PM,05/23/2024 02:09:35 PM,Price Code 1,CUSTOMER PICKUP,USDA WHOLE ALMONDS DRY ROASTED,False,Food Bank of Northeast Georgia,01,30683.0,Winterville
1041,182428,5407,W-133,Women's Recovery Resources,485032,,FOOD PANTRY,FEED SITE-Agency,BLUE RECEIPT-SHL,F-15-10000,301,0.0,0.0,54.18,301.0,580.93,-526.75,CLARKE,0.18,06/20/2024 11:28:00 AM,06/20/2024 11:31:27 AM,Price Code 1,CUSTOMER PICKUP,"MEAT & SEAFOOD, FROZEN SHL",False,Sharing Floor Athens,01-SH,30601.0,Athens
538,177774,696,R-129,Redeemed Christian Church of God Inc Amazing Grace Parish,480393,,FOOD PANTRY,FOOD PANTRY-Agency,LOCAL - LL,W-25-10000,28,0.0,0.0,5.04,28.0,54.04,-49.0,CLARKE,0.18,03/22/2024 04:04:00 PM,03/22/2024 10:50:00 AM,Price Code 1,CUSTOMER PICKUP,"ASSORTED SNACK ITEMS, LL",False,Sharing Floor Athens,01-SH,30606.0,Athens
737,181867,688,F-141,Fresh Wind Recovery Ministry (Men's),484471,,FP/OP,REHAB-Agency,BLUE RECEIPT-SHL,W-01-10000,7,0.0,0.0,1.26,7.0,20.51,-19.25,CLARKE,0.18,06/04/2024 09:07:00 AM,06/04/2024 08:31:05 AM,Price Code 1,CUSTOMER PICKUP,"ASSORTED NON-FOOD ITEMS, SHL",False,Sharing Floor Athens,01-SH,30605.0,Athens
967,175357,8719,MSFP-FOWLER,Fowler's Farmers Market,477986,,FP/GNAP/USDA,FB DIRECT ASSISTANCE-Agency,GNAP,N-40-10265,11,0.0,0.0,0.0,143.0,275.99,-275.99,CLARKE,0.0,02/12/2024 12:55:00 PM,02/21/2024 03:19:19 PM,Price Code 1,CONTACT FOR DELIVERY,GNAP MINI BEEF RAVIOLI,False,Food Bank of Northeast Georgia,01,30601.0,Athens
753,176262,5407,C-177,"City of Refuge Athens, INC",FAIMPORT478888,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,F-15-10000,38,0.0,0.0,6.84,38.0,0.0,6.84,CLARKE,0.18,02/22/2024 12:00:00 AM,02/22/2024 12:00:00 AM,Price Code 1,CUSTOMER PICKUP,"MEAT & SEAFOOD, FROZEN SHL",False,Food Bank of Northeast Georgia,01,30606.0,Athens
72,173291,875,F-108,Family Counseling Service,476920,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-04-10000,25,0.0,0.0,0.0,25.0,48.25,-48.25,CLARKE,0.0,01/19/2024 10:57:00 AM,01/19/2024 08:30:29 AM,Price Code 1,CONTACT FOR DELIVERY,"BREAD & BAKERY, ASSORTED SHL",False,Sharing Floor Athens,01-SH,30606.0,Athens
