Agency Id,Order Id,Product Id,Agency Ref,Agency Name,Order Ref,Agency Activity,Agency Group,Agency Type,Product Category,Product Ref,Quantity,Total Purchased,Total Cost,Total Service Fee,Weight,Total Value,Gross Margin,County,Service Fee,Pickup Delivery Date,Confirmed Date,Service Fee Name,Shipping Method,Product Name,Is Non Food,Warehouse Name,Warehouse Ref,Agency Postal Code,Agency City
1046,183936,9107,G-136,"Greater Hearts Outreach Ministries, Inc.",486536,,FP/GNAP/USDA,FAITH-BASED-Agency,GNAP,N-40-10300,24,0.0,0.0,0.0,240.0,463.2,-463.2,STEPHENS,0.0,08/02/2024 02:00:00 PM,08/03/2024 09:40:12 AM,Price Code 1,CUSTOMER PICKUP,GNAP VEGETABLE BEEF SOUP,False,Food Bank of Northeast Georgia,01,30557,Martin
1046,203896,9519,G-136,"Greater Hearts Outreach Ministries, Inc.",504187,,FP/GNAP/USDA,FAITH-BASED-Agency,YELLOW RECEIPT - SHN,F-90-20009,12,0.0,0.0,64.8,360.0,0.0,64.8,STEPHENS,0.18,06/20/2025 09:00:00 AM,06/20/2025 12:59:53 PM,Price Code 1,CUSTOMER PICKUP,OREIDA 8 CUT WEDGE FRIES,False,Food Bank of Northeast Georgia,01,30557,Martin
704,184819,690,Z-100,Zebulon Baptist Church,487416,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-03-10013,26,0.0,0.0,0.0,26.0,50.18,-50.18,STEPHENS,0.0,08/12/2024 08:46:00 AM,08/12/2024 09:44:31 AM,Price Code 1,CUSTOMER PICKUP,"ASSORTED BEVERAGES, SHL",False,Sharing Floor Rabun,02-SH,30577,Toccoa
434,193545,1045,P-114,Paradise Mountain Ministries,495860,,ON PREMISES (OP),YOUTH-Agency,BLUE RECEIPT-SHL,W-25-10009,31,0.0,0.0,5.58,31.0,59.83,-54.25,STEPHENS,0.18,01/28/2025 12:00:00 PM,01/28/2025 02:30:35 PM,Price Code 1,CUSTOMER PICKUP,"ASSORTED SNACK ITEMS, SHL",False,Sharing Floor Rabun,02-SH,30577,Toccoa
722,187777,9281,M-136,Miracles Happen Recovery Residence INC,490122,,ON PREMISES (OP),REHAB-Agency,YELLOW RECEIPT - SHN,F-06-90016,6,0.0,0.0,17.28,96.0,0.0,17.28,STEPHENS,0.18,10/10/2024 12:01:00 PM,10/10/2024 12:53:45 PM,Price Code 1,CUSTOMER PICKUP,"MAC & CHEESE, STOUFFERS",False,Food Bank of Northeast Georgia,01,30577,Toccoa
1028,194758,696,V-107,Voice of Hope SDA Church,497069,,FP/USDA,FAITH-BASED-Agency,LOCAL - LL,W-25-10000,87,0.0,0.0,15.66,87.0,167.91,-152.25,STEPHENS,0.18,02/18/2025 08:57:00 AM,02/18/2025 09:05:11 AM,Price Code 1,CUSTOMER PICKUP,"ASSORTED SNACK ITEMS, LL",False,Sharing Floor Athens,01-SH,30577,Toccoa
931,197526,573,TH-137,First Baptist Church Toccoa,499823,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10037,85,0.0,0.0,413.1,2295.0,4429.35,-4016.25,STEPHENS,0.18,04/10/2025 12:00:00 AM,04/29/2025 09:43:04 AM,Price Code 1,TRACTOR TRAILER 1,USDA BLACKEYE PEAS,False,Food Bank of Northeast Georgia,01,30577,Toccoa
1042,204199,688,H-160,HighPoint Community Worship Center,504489,,FP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-01-10000,4,0.0,0.0,0.0,4.0,7.72,-7.72,STEPHENS,0.0,06/20/2025 08:34:00 AM,06/20/2025 08:38:07 AM,Price Code 1,CUSTOMER PICKUP,"ASSORTED NON-FOOD ITEMS, SHL",False,Sharing Floor Athens,01-SH,30577,Toccoa
755,196499,5388,R-121,Rehoboth Assembly of God,498801,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,F-16-10001,34,0.0,0.0,6.12,34.0,65.62,-59.5,STEPHENS,0.18,03/17/2025 01:40:00 PM,03/17/2025 02:02:09 PM,Price Code 1,CUSTOMER PICKUP,"ASSORTED FROZEN FOODS, SHL",False,Sharing Floor Rabun,02-SH,30577,Toccoa
1044,193099,683,C-185,The Center for Wellness and Recovery (Toccoa),495416,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-16-10001,196,0.0,0.0,35.28,196.0,378.28,-343.0,STEPHENS,0.18,01/17/2025 08:08:00 AM,01/17/2025 08:09:58 AM,Price Code 1,CUSTOMER PICKUP,MISC. FOOD BOX SHL,False,Sharing Floor Rabun,02-SH,30577,Toccoa
434,199944,875,P-114,Paradise Mountain Ministries,502237,,ON PREMISES (OP),YOUTH-Agency,BLUE RECEIPT-SHL,W-04-10000,17,0.0,0.0,0.0,17.0,32.81,-32.81,STEPHENS,0.0,05/13/2025 12:00:00 PM,05/13/2025 11:58:17 AM,Price Code 1,CUSTOMER PICKUP,"BREAD & BAKERY, ASSORTED SHL",False,Sharing Floor Rabun,02-SH,30577,Toccoa
434,201210,683,P-114,Paradise Mountain Ministries,503498,,ON PREMISES (OP),YOUTH-Agency,BLUE RECEIPT-SHL,W-16-10001,10,0.0,0.0,1.8,10.0,19.3,-17.5,STEPHENS,0.18,06/03/2025 12:00:00 PM,06/03/2025 12:00:08 PM,Price Code 1,CUSTOMER PICKUP,MISC. FOOD BOX SHL,False,Sharing Floor Rabun,02-SH,30577,Toccoa
1046,192958,9301,G-136,"Greater Hearts Outreach Ministries, Inc.",495277,,FP/GNAP/USDA,FAITH-BASED-Agency,LOCAL - LL,C-28-90556,4,0.0,0.0,0.0,160.0,308.8,-308.8,STEPHENS,0.0,01/17/2025 04:14:25 AM,01/17/2025 02:05:35 PM,Price Code 1,CUSTOMER PICKUP,"APPLES, FRESH LL",False,Food Bank of Northeast Georgia,01,30557,Martin
704,198131,573,Z-100,Zebulon Baptist Church,500426,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10037,2,0.0,0.0,9.72,54.0,104.22,-94.5,STEPHENS,0.18,04/24/2025 09:00:00 AM,04/24/2025 07:10:55 AM,Price Code 1,CUSTOMER PICKUP,USDA BLACKEYE PEAS,False,Rabun Warehouse,02,30577,Toccoa
546,200105,875,H-137,Hill Street Baptist Church,502398,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,W-04-10000,21,0.0,0.0,0.0,21.0,40.53,-40.53,STEPHENS,0.0,05/15/2025 12:00:00 PM,05/15/2025 11:35:20 AM,Price Code 1,CUSTOMER PICKUP,"BREAD & BAKERY, ASSORTED SHL",False,Sharing Floor Rabun,02-SH,30577,Toccoa
1044,186680,5388,C-185,The Center for Wellness and Recovery (Toccoa),489261,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,F-16-10001,43,0.0,0.0,7.74,43.0,82.99,-75.25,STEPHENS,0.18,09/13/2024 03:07:00 PM,09/13/2024 03:11:14 PM,Price Code 1,CUSTOMER PICKUP,"ASSORTED FROZEN FOODS, SHL",False,Sharing Floor Rabun,02-SH,30577,Toccoa
399,193991,800,S-125,The Salvation Army - Toccoa Co,496303,,FP/OP/GNAP/USDA,SALVATION ARMY-Agency,USDA,N-50-10065,14,0.0,0.0,68.04,378.0,729.54,-661.5,STEPHENS,0.18,02/11/2025 08:00:00 AM,02/11/2025 07:06:32 AM,Price Code 1,CONTACT FOR DELIVERY,USDA APPLESAUCE,False,Rabun Warehouse,02,30577,Toccoa
1046,199803,8994,G-136,"Greater Hearts Outreach Ministries, Inc.",502096,,FP/GNAP/USDA,FAITH-BASED-Agency,GNAP,N-40-10269,40,0.0,0.0,54.0,1080.0,2084.4,-2030.4,STEPHENS,0.05,05/16/2025 05:53:00 PM,05/16/2025 02:10:00 PM,Price Code 1,CUSTOMER PICKUP,"GNAP GREEN BEANS, WHOLE",False,Food Bank of Northeast Georgia,01,30557,Martin
704,200875,3776,Z-100,Zebulon Baptist Church,503165,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,N-03-11125,1,0.0,0.0,0.0,33.0,63.69,-63.69,STEPHENS,0.0,06/05/2025 09:00:00 AM,06/05/2025 08:38:33 AM,Price Code 1,CUSTOMER PICKUP,PEPSI WILD CHERRY,False,Rabun Warehouse,02,30577,Toccoa
704,193388,875,Z-100,Zebulon Baptist Church,495704,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-04-10000,524,0.0,0.0,0.0,524.0,1011.32,-1011.32,STEPHENS,0.0,01/27/2025 08:00:00 AM,01/27/2025 09:05:36 AM,Price Code 1,CUSTOMER PICKUP,"BREAD & BAKERY, ASSORTED SHL",False,Sharing Floor Rabun,02-SH,30577,Toccoa
760,188273,9281,T-121,The Hope Center (Toccoa Soup Kitchen),490611,,OP/USDA,SOUP KITCHEN-Agency,YELLOW RECEIPT - SHN,F-06-90016,8,0.0,0.0,23.04,128.0,0.0,23.04,STEPHENS,0.18,10/15/2024 02:55:00 PM,10/15/2024 09:14:14 AM,Price Code 1,CONTACT FOR DELIVERY,"MAC & CHEESE, STOUFFERS",False,Rabun Warehouse,02,30577,Toccoa
760,195601,9157,T-121,The Hope Center (Toccoa Soup Kitchen),497907,,OP/USDA,SOUP KITCHEN-Agency,YELLOW RECEIPT - SHN,N-27-10143,1,0.0,0.0,4.86,27.0,0.0,4.86,STEPHENS,0.18,03/06/2025 02:55:00 PM,03/06/2025 07:12:51 AM,Price Code 1,CONTACT FOR DELIVERY,GREAT VALUE GOLDEN SWEET WHOLE KERNEL CORN,False,Rabun Warehouse,02,30577,Toccoa
