Agency Id,Order Id,Product Id,Agency Ref,Agency Name,Order Ref,Agency Activity,Agency Group,Agency Type,Product Category,Product Ref,Quantity,Total Purchased,Total Cost,Total Service Fee,Weight,Total Value,Gross Margin,County,Service Fee,Pickup Delivery Date,Confirmed Date,Service Fee Name,Shipping Method,Product Name,Is Non Food,Warehouse Name,Warehouse Ref,Agency Postal Code,Agency City
682,161569,688,C-170,Christ The King Ghana Methodist,465434,,DIRECT ASSISTANCE,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-01-10000,27,0.0,0.0,4.86,27.0,51.84,-46.98,BARROW,0.18,04/21/2023 03:05:00 PM,04/21/2023 02:12:35 PM,Price Code 1,CUSTOMER PICKUP,"ASSORTED NON-FOOD ITEMS, SHL",False,Food Bank of Northeast Georgia,1,30680.0,Winder
863,154364,683,A-148,Auburn First Baptist Church,458263,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-16-10001,226,0.0,0.0,0.0,226.0,433.92,-433.92,BARROW,0.0,10/07/2022 08:05:00 AM,10/07/2022 10:31:51 AM,Price Code 1,CUSTOMER PICKUP,MISC. FOOD BOX SHL,False,Food Bank of Northeast Georgia,1,30011.0,Auburn
917,160655,8556,C-161,Church at Pierce Rd.,464523,,FP/OP,FOOD PANTRY-Agency,YELLOW RECEIPT - SHN,N-25-11876,2,0.0,0.0,1.44,8.0,15.36,-13.92,BARROW,0.18,04/04/2023 09:39:00 AM,04/20/2023 10:12:29 AM,Price Code 1,CUSTOMER PICKUP,DUNKAROOS VANILLA COOKIES & CHOCOLATE FROSTING,False,Food Bank of Northeast Georgia,1,30680.0,Winder
497,160246,696,W-119,Winder Freelife Church,464114,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,LOCAL - LL,W-25-10000,36,0.0,0.0,1.8,36.0,69.12,-67.32,BARROW,0.05,03/15/2023 02:38:00 PM,03/15/2023 11:52:59 AM,Price Code 1,CUSTOMER PICKUP,"ASSORTED SNACK ITEMS, LL",False,Food Bank of Northeast Georgia,1,30680.0,Winder
917,160715,690,C-161,Church at Pierce Rd.,464583,,FP/OP,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-03-10013,129,0.0,0.0,3.87,129.0,247.68,-243.81,BARROW,0.03,03/28/2023 09:39:00 AM,03/28/2023 03:12:46 PM,Price Code 1,CUSTOMER PICKUP,"ASSORTED BEVERAGES, SHL",False,Food Bank of Northeast Georgia,1,30680.0,Winder
744,154133,7081,R-131,River Hills Church,458034,,FP/OP/USDA,MOBILE PANTRY-Agency,USDA,C-50-10032,24,0.0,0.0,0.0,864.0,1658.88,-1658.88,BARROW,0.0,10/04/2022 10:00:00 AM,10/04/2022 08:16:52 AM,Price Code 1,TRUCK 1 MOBILE PANTRY,USDA ORANGES,False,Food Bank of Northeast Georgia,1,30680.0,Winder
611,150999,1098,FBBB-4,Barrow: STYGE Senior Staples Program,455112,,BROWN BAG,FB BROWN BAG-Agency,USDA,N-50-10096,2,0.0,0.0,0.0,50.0,89.5,-89.5,BARROW,0.0,07/14/2022 12:00:00 AM,07/19/2022 07:07:55 AM,Mobile Pantry/Feed Site Only,CONTACT FOR DELIVERY,USDA RAISINS CCC,False,Food Bank of Northeast Georgia,1,30680.0,Winder
864,155302,5938,W-124,Winder Church of God of Prophecy,459198,,FP/OP,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,C-28-10001,40,0.0,0.0,1.2,40.0,76.8,-75.6,BARROW,0.03,11/01/2022 12:22:00 PM,11/01/2022 08:30:07 AM,Price Code 1,CUSTOMER PICKUP,"PRODUCE, FRESH SHL",False,Food Bank of Northeast Georgia,1,30680.0,Winder
497,152194,50,W-119,Winder Freelife Church,456304,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,LOCAL - LL,W-16-10002,111,0.0,0.0,11.1,111.0,213.12,-202.02,BARROW,0.1,08/15/2022 02:38:00 PM,08/15/2022 11:42:34 AM,Price Code 1,CUSTOMER PICKUP,MISC. FOOD BOX LL,False,Food Bank of Northeast Georgia,1,30680.0,Winder
479,163550,8556,W-118,Winder Wesleyan Church,467412,,FP/OP,FOOD PANTRY-Agency,YELLOW RECEIPT - SHN,N-25-11876,2,0.0,0.0,1.44,8.0,15.36,-13.92,BARROW,0.18,06/21/2023 09:00:00 AM,06/21/2023 09:11:21 AM,Price Code 1,CUSTOMER PICKUP,DUNKAROOS VANILLA COOKIES & CHOCOLATE FROSTING,False,Food Bank of Northeast Georgia,1,30680.0,Winder
