Agency Id,Order Id,Product Id,Agency Ref,Agency Name,Order Ref,Agency Activity,Agency Group,Agency Type,Product Category,Product Ref,Quantity,Total Purchased,Total Cost,Total Service Fee,Weight,Total Value,Gross Margin,County,Service Fee,Pickup Delivery Date,Confirmed Date,Service Fee Name,Shipping Method,Product Name,Is Non Food,Warehouse Name,Warehouse Ref,Agency Postal Code,Agency City
364,154482,690,M-110,Mountain Grove Baptist Church,458381,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-03-10013,31,0.0,0.0,0.93,31.0,59.52,-58.59,RABUN,0.03,10/11/2022 01:32:00 PM,10/11/2022 09:18:05 AM,Price Code 1,CUSTOMER PICKUP,"ASSORTED BEVERAGES, SHL",False,Rabun Warehouse,2,30525.0,Clayton
824,162527,8542,R-124,Rabun Gap Presbyterian Church,466392,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10299,60,0.0,0.0,0.0,1440.0,2764.8,-2764.8,RABUN,0.0,05/19/2023 08:57:00 AM,05/22/2023 10:24:21 AM,Price Code 1,TRUCK 2 MOBILE PANTRY,USDA HAZELNUTS,False,Rabun Warehouse,2,30568.0,Rabun Gap
824,158929,8497,R-124,Rabun Gap Presbyterian Church,462801,,FP/USDA,MOBILE PANTRY-Agency,USDA,C-50-10048,30,0.0,0.0,0.0,960.0,1843.2,-1843.2,RABUN,0.0,02/17/2023 08:57:00 AM,02/17/2023 07:32:13 AM,Price Code 1,TRUCK 2 MOBILE PANTRY,USDA MANDARIN ORANGES,False,Rabun Warehouse,2,30568.0,Rabun Gap
602,163386,8596,10-NGAR,Food Bank of Northeast Georgia Rabun,467248,,FOOD BANK,EMERGENCY-Agency,BLUE RECEIPT-SHL,N-16-10166,29,0.0,0.0,0.0,348.0,668.16,-668.16,RABUN,0.0,06/08/2023 08:55:00 AM,06/08/2023 07:23:06 AM,Price Code 1,CUSTOMER PICKUP,MIXED LOW CARB SOFT TACO CASES,False,Rabun Warehouse,2,30525.0,Clayton
765,154897,5772,F2KRABUN,Food 2 Kids Rabun County,458795,,DIRECT ASSISTANCE,DIRECT ASSISTANCE-Agency,LOCAL - LL,C-28-10000,29,0.0,0.0,0.0,29.0,55.68,-55.68,RABUN,0.0,10/21/2022 12:00:00 PM,10/21/2022 08:54:36 AM,Price Code 1,CONTACT FOR DELIVERY,"PRODUCE, FRESH LL",False,Food Bank of Northeast Georgia,1,,Athens
905,157382,1675,R-127,Rabun Christian Food Ministry,461265,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10074,7,0.0,0.0,28.56,168.0,322.56,-294.0,RABUN,0.17,01/04/2023 11:38:00 AM,01/16/2023 06:49:02 AM,Price Code 1,CUSTOMER PICKUP,USDA GREAT NORTHERN BEANS,False,Rabun Warehouse,2,30525.0,Clayton
364,162469,696,M-110,Mountain Grove Baptist Church,466334,,FOOD PANTRY,FOOD PANTRY-Agency,LOCAL - LL,W-25-10000,52,0.0,0.0,9.36,52.0,99.84,-90.48,RABUN,0.18,05/16/2023 01:32:00 PM,05/16/2023 09:23:52 AM,Price Code 1,CUSTOMER PICKUP,"ASSORTED SNACK ITEMS, LL",False,Rabun Warehouse,2,30525.0,Clayton
577,164074,683,S-133,Sharing and Caring - Clayton,467936,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-16-10001,312,0.0,0.0,31.2,312.0,599.04,-567.84,RABUN,0.1,06/27/2023 09:19:00 AM,06/27/2023 01:35:06 PM,Price Code 1,CUSTOMER PICKUP,MISC. FOOD BOX SHL,False,Rabun Warehouse,2,30525.0,Clayton
905,151975,2292,R-127,Rabun Christian Food Ministry,456086,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10228,17,0.0,0.0,76.5,425.0,760.75,-684.25,RABUN,0.18,08/11/2022 12:00:00 AM,08/11/2022 08:00:56 AM,Price Code 1,CUSTOMER PICKUP,USDA SMALL ELBOW MACARONI,False,Rabun Warehouse,2,30525.0,Clayton
773,164101,683,P-122,Persimmon Baptist Church,467963,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-16-10001,105,0.0,0.0,10.5,105.0,201.6,-191.1,RABUN,0.1,06/23/2023 11:44:00 AM,06/23/2023 02:41:22 PM,Price Code 1,CUSTOMER PICKUP,MISC. FOOD BOX SHL,False,Rabun Warehouse,2,30525.0,Clayton
